accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,auc,attribute,model,version,seed,fold,best_params
0.9625935162094763,0.9454797050757704,0.9637361297124685,0.921602787456446,0.9765868886576483,0.9994324094220036,weather,XGBoost,tuned,123,0,"{'learning_rate': 0.2, 'max_depth': 3}"
0.914380714879468,0.8796875015171479,0.9183011553987394,0.8518715143715143,0.9232226245044333,0.9779456661019427,weather,MLP,base,42,0,
0.9168744804655029,0.8842031094785963,0.9209647929521264,0.8545730783059905,0.9325126202905032,0.9840128653864346,weather,MLP,base,7,0,
0.9326683291770573,0.9034228144682918,0.9351864475130085,0.8779782164737917,0.9393065075119753,0.9870013157781581,weather,MLP,base,123,0,
0.8969243557772236,0.8567637117836842,0.9020941718015096,0.8291039902245818,0.9030215598421065,0.97111307952288,weather,MLP,tuned,42,0,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.9168744804655029,0.8842031094785963,0.9209647929521264,0.8545730783059905,0.9325126202905032,0.9840171653150558,weather,MLP,tuned,7,0,"{'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (128,)}"
0.9326683291770573,0.9034228144682918,0.9351864475130085,0.8779782164737917,0.9393065075119753,0.9870013157781581,weather,MLP,tuned,123,0,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128,)}"
0.8657214345287739,0.7398553996051452,0.8725127673483942,0.7196054375030672,0.7691831087584216,0.8800228585178055,weather,LogisticRegression,base,42,1,
0.8657214345287739,0.7398553996051452,0.8725127673483942,0.7196054375030672,0.7691831087584216,0.8800228585178055,weather,LogisticRegression,base,7,1,
0.8657214345287739,0.7398553996051452,0.8725127673483942,0.7196054375030672,0.7691831087584216,0.8800228585178055,weather,LogisticRegression,base,123,1,
0.890742285237698,0.7738572932099166,0.8930474416930023,0.7630739549128218,0.7862638354186718,0.8907302694898942,weather,LogisticRegression,tuned,42,1,{'clf__C': 0.1}
0.890742285237698,0.7738572932099166,0.8930474416930023,0.7630739549128218,0.7862638354186718,0.8907302694898942,weather,LogisticRegression,tuned,7,1,{'clf__C': 0.1}
0.890742285237698,0.7738572932099166,0.8930474416930023,0.7630739549128218,0.7862638354186718,0.8907302694898942,weather,LogisticRegression,tuned,123,1,{'clf__C': 0.1}
0.932443703085905,0.8222777305042409,0.9248581223467015,0.9248331426392067,0.7680251443695861,0.8770813282001926,weather,SVM_RBF,base,42,1,
0.932443703085905,0.8222777305042409,0.9248581223467015,0.9248331426392067,0.7680251443695861,0.8770903512993263,weather,SVM_RBF,base,7,1,
0.932443703085905,0.8222777305042409,0.9248581223467015,0.9248331426392067,0.7680251443695861,0.87707531280077,weather,SVM_RBF,base,123,1,
0.9307756463719766,0.8178895263191605,0.9230027673429163,0.9191170861937452,0.7644189124157844,0.8785671318575553,weather,SVM_RBF,tuned,42,1,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9307756463719766,0.8178895263191605,0.9230027673429163,0.9191170861937452,0.7644189124157844,0.8785671318575553,weather,SVM_RBF,tuned,7,1,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9307756463719766,0.8178895263191605,0.9230027673429163,0.9191170861937452,0.7644189124157844,0.8785671318575553,weather,SVM_RBF,tuned,123,1,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9349457881567973,0.82460240060015,0.9265917146509313,0.9492011701170118,0.7641813041385948,0.8440327237728585,weather,RandomForest,base,42,1,
0.9224353628023353,0.7973473248800063,0.9140696023043451,0.8872902127341105,0.7490315206929741,0.8521264436958614,weather,RandomForest,base,7,1,
0.9307756463719766,0.812690453738681,0.9217207944158521,0.9361924253700488,0.7538438402309913,0.8363179740134744,weather,RandomForest,base,123,1,
0.9332777314428691,0.8238629686214596,0.9256360654680404,0.9297342832386637,0.7685063763233879,0.8420536573628489,weather,RandomForest,tuned,42,1,"{'max_depth': 10, 'min_samples_split': 2}"
0.9199332777314428,0.8009518012284876,0.9137724245791862,0.859738467604153,0.7634504331087584,0.8453380654475458,weather,RandomForest,tuned,7,1,"{'max_depth': 10, 'min_samples_split': 10}"
0.9132610508757297,0.7870890191096723,0.9072463494697639,0.8365252969083325,0.754313041385948,0.8272738209817132,weather,RandomForest,tuned,123,1,"{'max_depth': 10, 'min_samples_split': 5}"
0.9124270225187656,0.7922034407459186,0.9080768271256692,0.8260848807145376,0.7670506496631376,0.8554379210779596,weather,XGBoost,base,42,1,
0.9124270225187656,0.7922034407459186,0.9080768271256692,0.8260848807145376,0.7670506496631376,0.8554379210779596,weather,XGBoost,base,7,1,
0.9124270225187656,0.7922034407459186,0.9080768271256692,0.8260848807145376,0.7670506496631376,0.8554379210779596,weather,XGBoost,base,123,1,
0.908256880733945,0.7855279761672456,0.9044681163151274,0.8123633239612622,0.7646444898941289,0.850541385948027,weather,XGBoost,tuned,42,1,"{'learning_rate': 0.2, 'max_depth': 3}"
0.908256880733945,0.7855279761672456,0.9044681163151274,0.8123633239612622,0.7646444898941289,0.850541385948027,weather,XGBoost,tuned,7,1,"{'learning_rate': 0.2, 'max_depth': 3}"
0.908256880733945,0.7855279761672456,0.9044681163151274,0.8123633239612622,0.7646444898941289,0.850541385948027,weather,XGBoost,tuned,123,1,"{'learning_rate': 0.2, 'max_depth': 3}"
0.8740617180984154,0.7393316891198274,0.8767188068369721,0.7299329994361339,0.7502015158806545,0.8800589509143406,weather,MLP,base,42,1,
0.9057547956630525,0.7865623793882968,0.9034933324078395,0.801391317016317,0.7737758662175168,0.8939605389797882,weather,MLP,base,7,1,
0.8915763135946623,0.7772394672154577,0.8942384054777636,0.7646794242721623,0.7920326034648701,0.9025264677574591,weather,MLP,base,123,1,
0.854045037531276,0.7159556250465342,0.8611477226231947,0.6983945634755772,0.7412957170356111,0.8329162656400384,weather,MLP,tuned,42,1,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (64,)}"
0.9057547956630525,0.7865623793882968,0.9034933324078395,0.801391317016317,0.7737758662175168,0.8939605389797882,weather,MLP,tuned,7,1,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128,)}"
0.8915763135946623,0.7772394672154577,0.8942384054777636,0.7646794242721623,0.7920326034648701,0.9025264677574591,weather,MLP,tuned,123,1,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128,)}"
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,base,42,2,
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,base,7,2,
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,base,123,2,
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,tuned,42,2,{'clf__C': 1.0}
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,tuned,7,2,{'clf__C': 1.0}
0.9129353233830846,0.8305170948464509,0.9169533345245852,0.8042449007656832,0.8662728820774798,0.9495234378695426,weather,LogisticRegression,tuned,123,2,{'clf__C': 1.0}
0.9535655058043118,0.8946120043942873,0.9522583328240452,0.9187625754527162,0.8740953597275436,0.9784009744099144,weather,SVM_RBF,base,42,2,
0.9535655058043118,0.8946120043942873,0.9522583328240452,0.9187625754527162,0.8740953597275436,0.9784009744099144,weather,SVM_RBF,base,7,2,
0.9535655058043118,0.8946120043942873,0.9522583328240452,0.9187625754527162,0.8740953597275436,0.9783980180691547,weather,SVM_RBF,base,123,2,
0.9601990049751243,0.9064874644611011,0.9583185134035174,0.9506434086359736,0.8727117922520222,0.9803107705406555,weather,SVM_RBF,tuned,42,2,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9601990049751243,0.9064874644611011,0.9583185134035174,0.9506434086359736,0.8727117922520222,0.9803107705406556,weather,SVM_RBF,tuned,7,2,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9601990049751243,0.9064874644611011,0.9583185134035174,0.9506434086359736,0.8727117922520222,0.9803107705406555,weather,SVM_RBF,tuned,123,2,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9626865671641791,0.9235275136084953,0.9635487015993563,0.9052607465301172,0.9445508727117922,0.987290691074216,weather,RandomForest,base,42,2,
0.961028192371476,0.9193422383873571,0.9617494026480179,0.9046548401442902,0.9357705406555981,0.9869595809091338,weather,RandomForest,base,7,2,
0.9618573797678275,0.9204686209744013,0.9624282591994612,0.9084302325581395,0.933641975308642,0.9876750153729719,weather,RandomForest,base,123,2,
0.9635157545605307,0.9264736039905779,0.9646408666105526,0.902494461396982,0.9554597701149425,0.9858568658057802,weather,RandomForest,tuned,42,2,"{'max_depth': 10, 'min_samples_split': 5}"
0.966832504145937,0.9331578218096162,0.9678553332823205,0.908795928604272,0.9625904640272456,0.9863239676458068,weather,RandomForest,tuned,7,2,"{'max_depth': 10, 'min_samples_split': 2}"
0.966832504145937,0.9337846518752779,0.9679961609160306,0.9063886834319527,0.9678054491272883,0.9854843668700629,weather,RandomForest,tuned,123,2,"{'max_depth': 10, 'min_samples_split': 10}"
0.9411276948590381,0.8916415995221529,0.9451958769296778,0.84832143671251,0.9607811834823329,0.9799973984201314,weather,XGBoost,base,42,2,
0.9411276948590381,0.8916415995221529,0.9451958769296778,0.84832143671251,0.9607811834823329,0.9799973984201314,weather,XGBoost,base,7,2,
0.9411276948590381,0.8916415995221529,0.9451958769296778,0.84832143671251,0.9607811834823329,0.9799973984201314,weather,XGBoost,base,123,2,
0.9477611940298507,0.9013922002006471,0.9508449844296163,0.8620330548475628,0.9593976160068114,0.9800387871907668,weather,XGBoost,tuned,42,2,"{'learning_rate': 0.2, 'max_depth': 3}"
0.9477611940298507,0.9013922002006471,0.9508449844296163,0.8620330548475628,0.9593976160068114,0.9800387871907668,weather,XGBoost,tuned,7,2,"{'learning_rate': 0.2, 'max_depth': 3}"
0.9585406301824212,0.9208881518527654,0.9608033993128092,0.8820754716981132,0.9760536398467433,0.9811858474055154,weather,XGBoost,tuned,123,2,"{'learning_rate': 0.2, 'max_depth': 6}"
0.9419568822553898,0.8745579363428334,0.9418043959524203,0.8765415869980879,0.8726053639846743,0.9569734165838891,weather,MLP,base,42,2,
0.9552238805970149,0.9084555350636498,0.9563089930223831,0.8900508671016483,0.9298105576841209,0.9776914526275956,weather,MLP,base,7,2,
0.9494195688225538,0.8987847176838505,0.9511410350394618,0.8743171794805664,0.9290655598126862,0.9739664632704224,weather,MLP,base,123,2,
0.9419568822553898,0.8745579363428334,0.9418043959524203,0.8765415869980879,0.8726053639846743,0.9569734165838891,weather,MLP,tuned,42,2,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128,)}"
0.9543946932006634,0.9016964877205826,0.954335012333755,0.9027519391363785,0.9006492124308216,0.9719916276429686,weather,MLP,tuned,7,2,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.9494195688225538,0.8987847176838505,0.9511410350394618,0.8743171794805664,0.9290655598126862,0.9739546379073838,weather,MLP,tuned,123,2,"{'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (128,)}"
0.9511993382961125,0.9190374524565937,0.9529298334659553,0.8928777711713243,0.9529816176830642,0.9917294263972813,weather,LogisticRegression,base,42,3,
0.9511993382961125,0.9190374524565937,0.9529298334659553,0.8928777711713243,0.9529816176830642,0.9917294263972813,weather,LogisticRegression,base,7,3,
0.9511993382961125,0.9190374524565937,0.9529298334659553,0.8928777711713243,0.9529816176830642,0.9917294263972813,weather,LogisticRegression,base,123,3,
0.9710504549214226,0.9504090680561268,0.971659111200784,0.9327888259707056,0.9708081559901673,0.9939917147362133,weather,LogisticRegression,tuned,42,3,{'clf__C': 0.1}
0.9511993382961125,0.9190374524565937,0.9529298334659553,0.8928777711713243,0.9529816176830642,0.9917294263972813,weather,LogisticRegression,tuned,7,3,{'clf__C': 1.0}
0.9511993382961125,0.9190374524565937,0.9529298334659553,0.8928777711713243,0.9529816176830642,0.9917294263972813,weather,LogisticRegression,tuned,123,3,{'clf__C': 1.0}
0.9594706368899917,0.9255602676467817,0.9589303981643033,0.9374205877795568,0.9146989981294499,0.9913034110607293,weather,SVM_RBF,base,42,3,
0.9594706368899917,0.9255602676467817,0.9589303981643033,0.9374205877795568,0.9146989981294499,0.9913034110607293,weather,SVM_RBF,base,7,3,
0.9594706368899917,0.9255602676467817,0.9589303981643033,0.9374205877795568,0.9146989981294499,0.9913034110607293,weather,SVM_RBF,base,123,3,
0.9611248966087675,0.9280066288178734,0.9604382983740782,0.9440371456500489,0.9137269976201902,0.9918518445974399,weather,SVM_RBF,tuned,42,3,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9611248966087675,0.9280066288178734,0.9604382983740782,0.9440371456500489,0.9137269976201902,0.9918518445974399,weather,SVM_RBF,tuned,7,3,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9611248966087675,0.9280066288178734,0.9604382983740782,0.9440371456500489,0.9137269976201902,0.9918518445974399,weather,SVM_RBF,tuned,123,3,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.9710504549214226,0.9442810924408476,0.969932402789179,0.9831892411143132,0.9137931034482758,0.9974610465287095,weather,RandomForest,base,42,3,
0.9636062861869313,0.9285261302319582,0.9617839404230366,0.979047619047619,0.8916256157635468,0.9983253190218296,weather,RandomForest,base,7,3,
0.9710504549214226,0.9442810924408476,0.969932402789179,0.9831892411143132,0.9137931034482758,0.9971941748523637,weather,RandomForest,base,123,3,
0.9760132340777502,0.9544341009309163,0.9752610767925841,0.9859903381642512,0.9285714285714286,0.998202900821671,weather,RandomForest,tuned,42,3,"{'max_depth': 10, 'min_samples_split': 10}"
0.9768403639371381,0.9561002178649238,0.9761415383173765,0.9864603481624759,0.9310344827586207,0.9979825480613854,weather,RandomForest,tuned,7,3,"{'max_depth': 10, 'min_samples_split': 10}"
0.9768403639371381,0.9561002178649238,0.9761415383173765,0.9864603481624759,0.9310344827586207,0.9973998374286303,weather,RandomForest,tuned,123,3,"{'max_depth': 10, 'min_samples_split': 10}"
0.9710504549214226,0.9459374860260251,0.970410439937438,0.9671372930866602,0.9275553575101116,0.9934187975594708,weather,XGBoost,base,42,3,
0.9710504549214226,0.9459374860260251,0.970410439937438,0.9671372930866602,0.9275553575101116,0.9934187975594708,weather,XGBoost,base,7,3,
0.9710504549214226,0.9459374860260251,0.970410439937438,0.9671372930866602,0.9275553575101116,0.9934187975594708,weather,XGBoost,base,123,3,
0.9710504549214226,0.9461639166561704,0.9704752186354861,0.9650901378579003,0.9295213938046598,0.9935510092156421,weather,XGBoost,tuned,42,3,"{'learning_rate': 0.2, 'max_depth': 6}"
0.9859387923904053,0.9741739704080671,0.9857513626284318,0.9873766850885801,0.9620601514068299,0.9974732883487254,weather,XGBoost,tuned,7,3,"{'learning_rate': 0.1, 'max_depth': 3}"
0.989247311827957,0.9804898576307037,0.9891716301250179,0.9874111046195378,0.9738784044501464,0.9979825480613854,weather,XGBoost,tuned,123,3,"{'learning_rate': 0.2, 'max_depth': 3}"
0.9454094292803971,0.9052678817350341,0.9462255217336699,0.8937664314376643,0.9180459117217875,0.9806187505508819,weather,MLP,base,42,3,
0.9586435070306039,0.9302961118029611,0.9598200526172245,0.9081458342435231,0.9574547787168615,0.9936097699517182,weather,MLP,base,7,3,
0.9429280397022333,0.9032917731754395,0.9444131194558212,0.8841611371898493,0.926385039516595,0.9845851002360222,weather,MLP,base,123,3,
0.9487179487179487,0.9135671786356718,0.9501768652453585,0.892299794661191,0.9396943462378439,0.9887326288573974,weather,MLP,tuned,42,3,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.9611248966087675,0.9324128710881048,0.9616714453179173,0.9208264286838426,0.9451835783329579,0.9897707351947429,weather,MLP,tuned,7,3,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.9511993382961125,0.9187560151938814,0.9528554765172996,0.8935896997615527,0.9510155813885162,0.9879736360164137,weather,MLP,tuned,123,3,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (64,)}"
0.8970099667774086,0.8833508350835084,0.8940261758734013,0.9130636633567466,0.8675445713453578,0.9308939827569297,weather,LogisticRegression,base,42,4,
0.8970099667774086,0.8833508350835084,0.8940261758734013,0.9130636633567466,0.8675445713453578,0.9308939827569297,weather,LogisticRegression,base,7,4,
0.8970099667774086,0.8833508350835084,0.8940261758734013,0.9130636633567466,0.8675445713453578,0.9308939827569297,weather,LogisticRegression,base,123,4,
0.8862126245847176,0.8680212224767504,0.8811255434583286,0.9167450678526627,0.8475420749339491,0.9425112115619511,weather,LogisticRegression,tuned,42,4,{'clf__C': 0.1}
0.8862126245847176,0.8680212224767504,0.8811255434583286,0.9167450678526627,0.8475420749339491,0.9425112115619511,weather,LogisticRegression,tuned,7,4,{'clf__C': 0.1}
0.8862126245847176,0.8680212224767504,0.8811255434583286,0.9167450678526627,0.8475420749339491,0.9425112115619511,weather,LogisticRegression,tuned,123,4,{'clf__C': 0.1}
0.834717607973422,0.7973521707615574,0.8206242612494111,0.8931165877420778,0.7753333749401901,0.936531711854685,weather,SVM_RBF,base,42,4,
0.834717607973422,0.7973521707615574,0.8206242612494111,0.8931165877420778,0.7753333749401901,0.9365346837730286,weather,SVM_RBF,base,7,4,
0.834717607973422,0.7973521707615574,0.8206242612494111,0.8931165877420778,0.7753333749401901,0.9365376556913723,weather,SVM_RBF,base,123,4,
0.8313953488372093,0.7925503426910263,0.8165581967775348,0.8913979141251869,0.7707982275479,0.9322462056032548,weather,SVM_RBF,tuned,42,4,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.834717607973422,0.7973521707615574,0.8206242612494111,0.8931165877420778,0.7753333749401901,0.9365346837730286,weather,SVM_RBF,tuned,7,4,"{'clf__C': 1.0, 'clf__gamma': 'scale'}"
0.834717607973422,0.7973521707615574,0.8206242612494111,0.8931165877420778,0.7753333749401901,0.9365376556913723,weather,SVM_RBF,tuned,123,4,"{'clf__C': 1.0, 'clf__gamma': 'scale'}"
0.840531561461794,0.8049906362301968,0.8272555738266448,0.8994764397905759,0.782312925170068,0.9608241723950394,weather,RandomForest,base,42,4,
0.8438538205980066,0.8097108403754132,0.8312677808296781,0.9011566771819137,0.7868480725623583,0.9638332397179056,weather,RandomForest,base,7,4,
0.8480066445182725,0.815558630527101,0.8362482552897885,0.9032769556025371,0.7925170068027211,0.9615805256134783,weather,RandomForest,base,123,4,
0.8621262458471761,0.8352886881706252,0.8530699506641425,0.9091981820943301,0.8122698620732697,0.9632700611917987,weather,RandomForest,tuned,42,4,"{'max_depth': 10, 'min_samples_split': 10}"
0.8762458471760798,0.8538852802834396,0.8691721221930576,0.9183114035087719,0.8310657596371882,0.9629312625006317,weather,RandomForest,tuned,7,4,"{'max_depth': 10, 'min_samples_split': 10}"
0.8687707641196013,0.8439718638863007,0.8606077927928066,0.9142236699239956,0.8208616780045351,0.9573083929945941,weather,RandomForest,tuned,123,4,"{'max_depth': 10, 'min_samples_split': 10}"
0.9003322259136213,0.8851302143790767,0.8963061224021894,0.9298013476853066,0.8649025359379225,0.9707206604791326,weather,XGBoost,base,42,4,
0.9003322259136213,0.8851302143790767,0.8963061224021894,0.9298013476853066,0.8649025359379225,0.9707206604791326,weather,XGBoost,base,7,4,
0.9003322259136213,0.8851302143790767,0.8963061224021894,0.9298013476853066,0.8649025359379225,0.9707206604791326,weather,XGBoost,base,123,4,
0.8978405315614618,0.8818446632151636,0.89347145691157,0.9294329751131222,0.8610226965403898,0.9724354573633734,weather,XGBoost,tuned,42,4,"{'learning_rate': 0.2, 'max_depth': 3}"
0.8978405315614618,0.8818446632151636,0.89347145691157,0.9294329751131222,0.8610226965403898,0.9724354573633734,weather,XGBoost,tuned,7,4,"{'learning_rate': 0.2, 'max_depth': 3}"
0.8978405315614618,0.8818446632151636,0.89347145691157,0.9294329751131222,0.8610226965403898,0.9724354573633734,weather,XGBoost,tuned,123,4,"{'learning_rate': 0.2, 'max_depth': 3}"
0.8480066445182725,0.819425902022251,0.8386388437419147,0.8847213717085118,0.7987372318958165,0.9377234511104573,weather,MLP,base,42,4,
0.8214285714285714,0.7840340726588604,0.8080680618880958,0.861084099123191,0.7648484470240695,0.9218860982575642,weather,MLP,base,7,4,
0.8480066445182725,0.8221601617518272,0.8402921169823182,0.87328216374269,0.8035220204289667,0.9452186291729447,weather,MLP,base,123,4,
0.8480066445182725,0.819425902022251,0.8386388437419147,0.8847213717085118,0.7987372318958165,0.9377234511104573,weather,MLP,tuned,42,4,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128,)}"
0.813953488372093,0.7770215524226219,0.8012911103322744,0.843454790823212,0.7594291539245668,0.933999637425962,weather,MLP,tuned,7,4,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.8239202657807309,0.7913003663003664,0.8133667688900248,0.8496954544245552,0.7735130749547525,0.929574451012384,weather,MLP,tuned,123,4,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (64,)}"
0.4256026600166251,0.41595398731461236,0.4267390647880734,0.41694396690498964,0.4150929097718912,0.6174425118555469,vehicle_density,LogisticRegression,base,42,0,
0.4256026600166251,0.41595398731461236,0.4267390647880734,0.41694396690498964,0.4150929097718912,0.6174425118555469,vehicle_density,LogisticRegression,base,7,0,
0.4256026600166251,0.41595398731461236,0.4267390647880734,0.41694396690498964,0.4150929097718912,0.6174425118555469,vehicle_density,LogisticRegression,base,123,0,
0.44970906068162925,0.44133008400397983,0.45151563551962315,0.44192968395472515,0.4410684995704132,0.6460653006707829,vehicle_density,LogisticRegression,tuned,42,0,{'clf__C': 0.01}
0.44970906068162925,0.44133008400397983,0.45151563551962315,0.44192968395472515,0.4410684995704132,0.6460653006707829,vehicle_density,LogisticRegression,tuned,7,0,{'clf__C': 0.01}
0.44970906068162925,0.44133008400397983,0.45151563551962315,0.44192968395472515,0.4410684995704132,0.6460653006707829,vehicle_density,LogisticRegression,tuned,123,0,{'clf__C': 0.01}
0.5369908561928513,0.5379508503184055,0.540769972371111,0.547837936249972,0.5424497482608862,0.7193497191663075,vehicle_density,SVM_RBF,base,42,0,
0.5369908561928513,0.5379508503184055,0.540769972371111,0.547837936249972,0.5424497482608862,0.7195675610865638,vehicle_density,SVM_RBF,base,7,0,
0.5369908561928513,0.5379508503184055,0.540769972371111,0.547837936249972,0.5424497482608862,0.7194053275774097,vehicle_density,SVM_RBF,base,123,0,
0.5095594347464671,0.5079498546621418,0.5137811838329001,0.5273972041493584,0.5088857212285315,0.7005624268948386,vehicle_density,SVM_RBF,tuned,42,0,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.5095594347464671,0.5079498546621418,0.5137811838329001,0.5273972041493584,0.5088857212285315,0.7006864417005834,vehicle_density,SVM_RBF,tuned,7,0,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.5095594347464671,0.5079498546621418,0.5137811838329001,0.5273972041493584,0.5088857212285315,0.7006456163389135,vehicle_density,SVM_RBF,tuned,123,0,"{'clf__C': 10.0, 'clf__gamma': 'scale'}"
0.4488778054862843,0.4409789115062785,0.42325045979882003,0.5412609138143446,0.4868778429906681,0.6955649763523443,vehicle_density,RandomForest,base,42,0,
0.4829592684954281,0.48019816631177376,0.4633934650601393,0.5530896341415156,0.5203211455896374,0.694301831466151,vehicle_density,RandomForest,base,7,0,
0.4837905236907731,0.4782342843606752,0.45831337515324266,0.5553193714896423,0.5224222776407811,0.701911268653952,vehicle_density,RandomForest,base,123,0,
0.48877805486284287,0.47809526784312845,0.4549232752813132,0.5827750978965651,0.5326141938459364,0.7075848271524349,vehicle_density,RandomForest,tuned,42,0,"{'max_depth': 30, 'min_samples_split': 5}"
0.4763092269326683,0.4725000379285665,0.4549162140754416,0.5382934730554463,0.5120612077526473,0.6934337121750298,vehicle_density,RandomForest,tuned,7,0,"{'max_depth': 30, 'min_samples_split': 5}"
0.48960931005818786,0.4846072629213462,0.4659978149369545,0.5714475709155853,0.5302017973218083,0.719876160612301,vehicle_density,RandomForest,tuned,123,0,"{'max_depth': 30, 'min_samples_split': 5}"
0.5004156275976724,0.5054647921137471,0.5027566393200642,0.5304539267588101,0.5202585362557635,0.7123356377926925,vehicle_density,XGBoost,base,42,0,
0.5004156275976724,0.5054647921137471,0.5027566393200642,0.5304539267588101,0.5202585362557635,0.7123356377926925,vehicle_density,XGBoost,base,7,0,
0.5004156275976724,0.5054647921137471,0.5027566393200642,0.5304539267588101,0.5202585362557635,0.7123356377926925,vehicle_density,XGBoost,base,123,0,
0.5054031587697423,0.5100669239348231,0.5077750556190288,0.528270320961905,0.5249222342481734,0.7095212423950277,vehicle_density,XGBoost,tuned,42,0,"{'learning_rate': 0.2, 'max_depth': 9}"
0.5270157938487116,0.5301515410112084,0.5316883017003854,0.5486373841703657,0.5423607159284344,0.7217528196887537,vehicle_density,XGBoost,tuned,7,0,"{'learning_rate': 0.2, 'max_depth': 6}"
0.5004156275976724,0.5054647921137471,0.5027566393200642,0.5304539267588101,0.5202585362557635,0.7123356377926925,vehicle_density,XGBoost,tuned,123,0,"{'learning_rate': 0.1, 'max_depth': 6}"
0.4779717373233583,0.47665092401205894,0.4823464100641599,0.48272413033707107,0.47540150559950606,0.6731291283200199,vehicle_density,MLP,base,42,0,
0.485453034081463,0.49026577975308255,0.49016598378240084,0.49723720317955444,0.489029418948188,0.6607244015530868,vehicle_density,MLP,base,7,0,
0.44970906068162925,0.4469509774430676,0.45218935817701034,0.4519457634545853,0.4436346299044495,0.6477574427556546,vehicle_density,MLP,base,123,0,
0.47547797173732337,0.4789767241825447,0.47959473295304367,0.48451239770861987,0.4802330399993057,0.6646499344217258,vehicle_density,MLP,tuned,42,0,"{'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (256,)}"
0.486284289276808,0.4854228038425838,0.4904425887014754,0.4940727966773906,0.48241398345377884,0.6716310833231529,vehicle_density,MLP,tuned,7,0,"{'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256,)}"
0.46550290939318373,0.46244333227905016,0.4704062587520235,0.46902512268365926,0.4608165527920664,0.6627360256246972,vehicle_density,MLP,tuned,123,0,"{'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (64,)}"
0.475396163469558,0.4586039364523609,0.47695763500618193,0.45314742166040506,0.4664503723768916,0.6434690911908846,vehicle_density,LogisticRegression,base,42,1,
0.475396163469558,0.4586039364523609,0.47695763500618193,0.45314742166040506,0.4664503723768916,0.6434690911908846,vehicle_density,LogisticRegression,base,7,1,
0.475396163469558,0.4586039364523609,0.47695763500618193,0.45314742166040506,0.4664503723768916,0.6434690911908846,vehicle_density,LogisticRegression,base,123,1,
0.49040867389491244,0.47511352885777763,0.49118798297883753,0.4700237879104285,0.4816697931712636,0.6592693977081326,vehicle_density,LogisticRegression,tuned,42,1,{'clf__C': 0.01}
0.49040867389491244,0.47511352885777763,0.49118798297883753,0.4700237879104285,0.4816697931712636,0.6592693977081326,vehicle_density,LogisticRegression,tuned,7,1,{'clf__C': 0.01}
0.49040867389491244,0.47511352885777763,0.49118798297883753,0.4700237879104285,0.4816697931712636,0.6592693977081326,vehicle_density,LogisticRegression,tuned,123,1,{'clf__C': 0.01}
0.5479566305254379,0.5330069632819997,0.5474796039213132,0.5267147908573299,0.5414460422133777,0.692547367005798,vehicle_density,SVM_RBF,base,42,1,
0.5479566305254379,0.5330069632819997,0.5474796039213132,0.5267147908573299,0.5414460422133777,0.6922935782098505,vehicle_density,SVM_RBF,base,7,1,
